Date,PickupBorough,RideType,RideCount,Year,Month,Day,Season,DayOfWeek,Workday
2020-01-29,EWR,FHVHV Taxi,19,2020,1,29,Winter,Wed,1
2020-01-29,Staten Island,FHVHV Taxi,7323,2020,1,29,Winter,Wed,1
2020-01-29,Manhattan,FHVHV Taxi,275147,2020,1,29,Winter,Wed,1
2020-01-29,Brooklyn,FHVHV Taxi,159267,2020,1,29,Winter,Wed,1
2020-01-30,Brooklyn,FHVHV Taxi,171598,2020,1,30,Winter,Thu,1
2020-01-30,Manhattan,FHVHV Taxi,303787,2020,1,30,Winter,Thu,1
2020-01-30,EWR,FHVHV Taxi,22,2020,1,30,Winter,Thu,1
2020-01-30,Staten Island,FHVHV Taxi,7861,2020,1,30,Winter,Thu,1
2020-01-30,Bronx,FHVHV Taxi,78296,2020,1,30,Winter,Thu,1
2020-01-30,Queens,FHVHV Taxi,115001,2020,1,30,Winter,Thu,1
2020-01-31,Bronx,FHVHV Taxi,94051,2020,1,31,Winter,Fri,1
2020-01-31,Staten Island,FHVHV Taxi,9186,2020,1,31,Winter,Fri,1
2020-01-31,Queens,FHVHV Taxi,130579,2020,1,31,Winter,Fri,1
2020-01-31,EWR,FHVHV Taxi,19,2020,1,31,Winter,Fri,1
2020-01-31,Manhattan,FHVHV Taxi,333434,2020,1,31,Winter,Fri,1
2020-01-31,Brooklyn,FHVHV Taxi,198752,2020,1,31,Winter,Fri,1
2020-02-01,Staten Island,FHVHV Taxi,8920,2020,2,1,Winter,Sat,0
2020-02-01,EWR,FHVHV Taxi,17,2020,2,1,Winter,Sat,0
2020-02-01,Brooklyn,FHVHV Taxi,230072,2020,2,1,Winter,Sat,0
2020-02-01,Bronx,FHVHV Taxi,90822,2020,2,1,Winter,Sat,0
2020-02-01,Manhattan,FHVHV Taxi,351805,2020,2,1,Winter,Sat,0
2020-02-01,Queens,FHVHV Taxi,130910,2020,2,1,Winter,Sat,0
2020-02-02,Staten Island,FHVHV Taxi,7922,2020,2,2,Winter,Sun,0
2020-02-02,Brooklyn,FHVHV Taxi,220621,2020,2,2,Winter,Sun,0
2020-02-02,EWR,FHVHV Taxi,33,2020,2,2,Winter,Sun,0
2020-02-02,Queens,FHVHV Taxi,132701,2020,2,2,Winter,Sun,0
2020-02-02,Bronx,FHVHV Taxi,85820,2020,2,2,Winter,Sun,0
2020-02-02,Manhattan,FHVHV Taxi,316334,2020,2,2,Winter,Sun,0
2020-02-03,EWR,FHVHV Taxi,19,2020,2,3,Winter,Mon,1
2020-02-03,Staten Island,FHVHV Taxi,7687,2020,2,3,Winter,Mon,1
2020-02-03,Brooklyn,FHVHV Taxi,150779,2020,2,3,Winter,Mon,1
2020-02-03,Manhattan,FHVHV Taxi,246817,2020,2,3,Winter,Mon,1
2020-02-03,Queens,FHVHV Taxi,113149,2020,2,3,Winter,Mon,1
2020-02-03,Bronx,FHVHV Taxi,77540,2020,2,3,Winter,Mon,1
2020-02-04,EWR,FHVHV Taxi,18,2020,2,4,Winter,Tue,1
